,rent_address,stop_name,min_distance,min_duration,postcode
555,38-argo-street-south-yarra-vic-3141-16056584,Melton Railway Station (Melton South),5878.59,703.08,3141
556,804s-227-toorak-rd-south-yarra-vic-3141-16085781,Melton Railway Station (Melton South),5800.76,689.42,3141
557,2003-7-yarra-street-south-yarra-vic-3141-16077173,Melton Railway Station (Melton South),5757.34,696.32,3141
558,19-balmoral-place-south-yarra-vic-3141-16077000,Melton Railway Station (Melton South),6563.47,772.59,3141
559,9-63-millswyn-street-south-yarra-vic-3141-16081143,Melton Railway Station (Melton South),4687.92,586.97,3141
560,72-oban-street-south-yarra-vic-3141-16079620,Melton Railway Station (Melton South),7268.57,863.32,3141
561,19-386-toorak-road-south-yarra-vic-3141-15398642,Melton Railway Station (Melton South),6612.09,772.86,3141
562,607-7-claremont-street-south-yarra-vic-3141-16071649,Melton Railway Station (Melton South),6299.22,793.85,3141
563,201-18-claremont-street-south-yarra-vic-3141-16071671,Melton Railway Station (Melton South),6232.67,781.88,3141
564,4-209-domain-road-south-yarra-vic-3141-16076900,Melton Railway Station (Melton South),5130.82,583.14,3141
565,804-50-claremont-street-south-yarra-vic-3141-16089126,Melton Railway Station (Melton South),6095.0,757.09,3141
566,56a-osborne-street-south-yarra-vic-3141-15943442,Melton Railway Station (Melton South),6066.53,745.22,3141
567,11-245-williams-rd-south-yarra-vic-3141-16086320,Melton Railway Station (Melton South),6970.01,803.39,3141
568,8-davison-place-south-yarra-vic-3141-16086287,Melton Railway Station (Melton South),6274.82,747.75,3141
569,g11-2-hobson-street-south-yarra-vic-3141-16086164,Melton Railway Station (Melton South),7394.44,805.49,3141
570,512-77-river-street-south-yarra-vic-3141-16082119,Melton Railway Station (Melton South),6300.65,736.08,3141
571,205-10-claremont-street-south-yarra-vic-3141-15150687,Melton Railway Station (Melton South),6299.46,793.9,3141
572,8-32-34-adams-street-south-yarra-vic-3141-16088477,Melton Railway Station (Melton South),4418.4,563.63,3141
573,10-110-caroline-street-south-yarra-vic-3141-16072135,Melton Railway Station (Melton South),5714.05,654.3,3141
574,3-barry-street-south-yarra-vic-3141-16075851,Melton Railway Station (Melton South),6679.43,797.01,3141
575,22-davis-avenue-south-yarra-vic-3141-16072495,Melton Railway Station (Melton South),5827.58,706.55,3141
576,10-2-lawson-grove-south-yarra-vic-3141-16080499,Melton Railway Station (Melton South),5870.48,682.83,3141
577,9-4-davidson-street-south-yarra-vic-3141-16075758,Melton Railway Station (Melton South),5790.99,650.0,3141
578,9-47-49-caroline-street-south-yarra-vic-3141-16072801,Melton Railway Station (Melton South),5339.96,640.2,3141
579,1807-2-claremont-street-south-yarra-vic-3141-16074836,Melton Railway Station (Melton South),5769.13,704.58,3141
580,7-53-59-millswyn-street-south-yarra-vic-3141-16088496,Melton Railway Station (Melton South),4659.43,581.84,3141
581,19-tivoli-road-south-yarra-vic-3141-16079814,Melton Railway Station (Melton South),6234.14,739.05,3141
582,1402-229-toorak-road-south-yarra-vic-3141-16090852,Melton Railway Station (Melton South),5807.13,713.7,3141
583,205-20-garden-street-south-yarra-vic-3141-16069955,Melton Railway Station (Melton South),6408.02,759.1,3141
584,2c-381-toorak-road-south-yarra-vic-3141-16073632,Melton Railway Station (Melton South),6409.54,752.03,3141
585,7-38a-kensington-road-south-yarra-vic-3141-16077489,Melton Railway Station (Melton South),6790.85,850.44,3141
586,113-2-hobson-street-south-yarra-vic-3141-16068562,Melton Railway Station (Melton South),7394.44,805.49,3141
587,130-471-malvern-road-south-yarra-vic-3141-16068569,Melton Railway Station (Melton South),7440.86,802.58,3141
588,512-77-river-street-south-yarra-vic-3141-16082119,Melton Railway Station (Melton South),6300.65,736.08,3141
589,402-20-garden-street-south-yarra-vic-3141-16078689,Melton Railway Station (Melton South),6408.02,759.1,3141
590,713-32-bray-street-south-yarra-vic-3141-16082306,Melton Railway Station (Melton South),6491.62,761.35,3141
591,1701-18-claremont-street-south-yarra-vic-3141-16089739,Melton Railway Station (Melton South),6232.67,781.88,3141
592,1006-1-clara-street-south-yarra-vic-3141-16069801,Melton Railway Station (Melton South),6322.15,761.65,3141
593,122-hope-street-south-yarra-vic-3141-16078147,Melton Railway Station (Melton South),5167.32,592.03,3141
594,1-71-mathoura-road-toorak-vic-3142-16087504,Melton Railway Station (Melton South),7422.78,860.04,3142
595,5-1-st-georges-road-toorak-vic-3142-16076186,Melton Railway Station (Melton South),9389.16,874.04,3142
596,11-51-53-grange-road-toorak-vic-3142-16088102,Melton Railway Station (Melton South),8440.19,761.04,3142
597,23a-bruce-street-toorak-vic-3142-16012345,Melton Railway Station (Melton South),8824.2,837.84,3142
598,11-8-lamin-lane-toorak-vic-3142-16078927,Melton Railway Station (Melton South),9033.67,833.58,3142
599,1-11-woorigoleen-road-toorak-vic-3142-16073252,Melton Railway Station (Melton South),9559.32,874.79,3142
600,6-645-malvern-road-toorak-vic-3142-16069122,Melton Railway Station (Melton South),8004.07,857.33,3142
601,4-nareeb-court-toorak-vic-3142-16044504,Melton Railway Station (Melton South),10604.58,963.95,3142
602,5-8-devorgilla-ave-toorak-vic-3142-16069736,Melton Railway Station (Melton South),10778.5,971.51,3142
603,16-glyndebourne-avenue-toorak-vic-3142-16037962,Melton Railway Station (Melton South),9812.64,986.55,3142
604,15-21-tintern-avenue-toorak-vic-3142-16078352,Melton Railway Station (Melton South),7026.2,845.33,3142
605,3-34-mathoura-road-toorak-vic-3142-16067906,Melton Railway Station (Melton South),8115.12,872.81,3142
606,1-15-tintern-avenue-toorak-vic-3142-16085299,Melton Railway Station (Melton South),7103.61,850.5,3142
607,11-91-mathoura-road-toorak-vic-3142-16089349,Melton Railway Station (Melton South),7256.66,839.16,3142
608,4-151-canterbury-road-toorak-vic-3142-16063497,Melton Railway Station (Melton South),9033.67,833.58,3142
609,3-402-toorak-road-toorak-vic-3142-16084857,Melton Railway Station (Melton South),6830.17,798.53,3142
610,34c-rose-street-armadale-vic-3143-16082480,Melton Railway Station (Melton South),8858.04,971.42,3143
611,1-watson-street-armadale-vic-3143-16061315,Melton Railway Station (Melton South),8632.7,936.19,3143
612,24-6-8-avondale-road-armadale-vic-3143-16074178,Melton Railway Station (Melton South),9479.93,1026.54,3143
613,4-597-orrong-road-armadale-vic-3143-16075042,Melton Railway Station (Melton South),8673.33,908.24,3143
614,6-6-denbigh-road-armadale-vic-3143-16085067,Melton Railway Station (Melton South),10136.39,1009.74,3143
615,g05-523-dandenong-road-armadale-vic-3143-15178199,Melton Railway Station (Melton South),10800.74,1021.73,3143
616,6-770-malvern-road-armadale-vic-3143-16067956,Melton Railway Station (Melton South),8581.01,925.78,3143
617,804-7-evergreen-mews-armadale-vic-3143-16089480,Melton Railway Station (Melton South),8777.63,943.03,3143
618,33-barkly-ave-armadale-vic-3143-16064100,Melton Railway Station (Melton South),11594.1,1165.29,3143
619,10-mercer-way-armadale-vic-3143-16056859,Melton Railway Station (Melton South),11885.21,1079.93,3143
620,7-717-toorak-road-kooyong-vic-3144-16077474,Melton Railway Station (Melton South),11253.65,916.14,3144
621,12-1325-high-street-malvern-vic-3144-16052711,Melton Railway Station (Melton South),12941.49,1123.54,3144
622,2-11-mernda-road-kooyong-vic-3144-16076137,Melton Railway Station (Melton South),11548.79,957.0,3144
623,4-16-18-shaftesbury-avenue-malvern-vic-3144-16089440,Melton Railway Station (Melton South),12360.48,1079.11,3144
624,3-459-glenferrie-road-kooyong-vic-3144-16075413,Melton Railway Station (Melton South),11940.05,981.83,3144
625,63-mcarthur-street-malvern-vic-3144-16067027,Melton Railway Station (Melton South),12387.67,1068.58,3144
626,4-11-tooronga-road-malvern-east-vic-3145-16090865,Melton Railway Station (Melton South),12025.01,1129.01,3145
627,2-997-dandenong-road-malvern-east-vic-3145-16081041,Melton Railway Station (Melton South),13441.14,1192.87,3145
628,205-1059-1061-dandenong-road-malvern-east-vic-3145-16070994,,,,3145
629,512-803-dandenong-road-malvern-east-vic-3145-16072805,Melton Railway Station (Melton South),12490.66,1106.62,3145
630,1-77-darling-rd-malvern-east-vic-3145-16088796,,,,3145
631,2-69-darling-road-malvern-east-vic-3145-16090331,,,,3145
632,1-thurso-st-malvern-east-vic-3145-16077651,,,,3145
633,106-1059-1061-dandenong-road-malvern-east-vic-3145-16087078,,,,3145
634,104-226-waverley-road-malvern-east-vic-3145-16064029,,,,3145
635,508-839-dandenong-road-malvern-east-vic-3145-16082365,Melton Railway Station (Melton South),13172.51,1198.68,3145
636,3-798-warrigal-road-malvern-east-vic-3145-16079041,,,,3145
637,5-419-waverley-road-malvern-east-vic-3145-16061833,,,,3145
638,6-919-dandenong-road-malvern-east-vic-3145-16075854,Melton Railway Station (Melton South),13229.52,1197.46,3145
639,748-warrigal-road-malvern-east-vic-3145-14989490,,,,3145
640,1-1013-dandenong-road-malvern-east-vic-3145-16081072,Melton Railway Station (Melton South),13728.38,1226.49,3145
641,205-2a-clarence-street-malvern-east-vic-3145-16069391,Melton Railway Station (Melton South),12504.36,1188.4,3145
642,402-1399-dandenong-road-malvern-east-vic-3145-16060867,,,,3145
643,7-10-nash-st-glen-iris-vic-3146-16085807,Melton Railway Station (Melton South),13104.59,1080.17,3146
644,301-10-12-high-street-glen-iris-vic-3146-16072393,,,,3146
645,10-304-tooronga-road-glen-iris-vic-3146-16078526,Melton Railway Station (Melton South),12000.14,1025.85,3146
646,g03-1457-high-street-glen-iris-vic-3146-16074275,Melton Railway Station (Melton South),13272.07,1081.49,3146
647,103-35-43-high-street-glen-iris-vic-3146-16087710,,,,3146
648,1-07-281-tooronga-road-glen-iris-vic-3146-16075662,Melton Railway Station (Melton South),11876.33,1027.12,3146
649,47-somerset-road-glen-iris-vic-3146-16067326,,,,3146
650,1492-malvern-road-glen-iris-vic-3146-16051441,Melton Railway Station (Melton South),13099.99,1074.79,3146
651,1-lillian-street-glen-iris-vic-3146-16068377,,,,3146
652,2-49-osborne-avenue-glen-iris-vic-3146-16082650,Melton Railway Station (Melton South),13216.05,1071.02,3146
653,4-73-edgar-st-north-glen-iris-vic-3146-16088705,Melton Railway Station (Melton South),12377.68,1076.82,3146
654,12-70-edgar-street-north-glen-iris-vic-3146-16082708,Melton Railway Station (Melton South),12483.12,1110.7,3146
655,2-5-ellis-road-glen-iris-vic-3146-16073465,Melton Railway Station (Melton South),13838.22,1138.48,3146
656,8-1512-malvern-road-glen-iris-vic-3146-16069445,Melton Railway Station (Melton South),12916.17,1040.05,3146
657,18-37-39-carroll-crescent-glen-iris-vic-3146-16088255,Melton Railway Station (Melton South),12284.35,1074.93,3146
658,310-770b-toorak-road-road-glen-iris-vic-3146-16081171,Melton Railway Station (Melton South),11471.89,977.45,3146
659,202-23-maverston-street-glen-iris-vic-3146-16018321,,,,3146
660,14-straughan-st-glen-iris-vic-3146-16053776,,,,3146
661,3-76-glen-iris-road-glen-iris-vic-3146-16081785,,,,3146
662,207-770b-toorak-road-glen-iris-vic-3146-16065999,Melton Railway Station (Melton South),11594.31,991.36,3146
663,67-florizel-street-glen-iris-vic-3146-16082373,,,,3146
664,44-francis-cres-glen-iris-vic-3146-16085112,,,,3146
665,14-grosvenor-road-glen-iris-vic-3146-16082500,,,,3146
666,55-great-valley-road-glen-iris-vic-3146-16069673,,,,3146
667,7-woolert-street-ashwood-vic-3147-16076375,,,,3147
668,12-carool-road-ashburton-vic-3147-16070361,,,,3147
669,26b-raymond-street-ashwood-vic-3147-16090168,,,,3147
670,7-reid-street-ashwood-vic-3147-16066841,,,,3147
671,1-26-adrian-street-chadstone-vic-3148-16081445,,,,3148
672,9-hillcrest-avenue-chadstone-vic-3148-16090183,,,,3148
673,1-12-cole-crescent-chadstone-vic-3148-16056418,,,,3148
674,11-evans-street-chadstone-vic-3148-16079398,,,,3148
675,4-32-adrian-street-chadstone-vic-3148-16002735,,,,3148
676,2-28-rae-street-chadstone-vic-3148-16075959,,,,3148
677,336-70-batesford-road-chadstone-vic-3148-15375409,,,,3148
678,2-ashby-court-chadstone-vic-3148-16088924,,,,3148
679,14-13-churchill-avenue-chadstone-vic-3148-16061665,,,,3148
680,37-margot-street-chadstone-vic-3148-16084833,,,,3148
681,11-binalong-ave-chadstone-vic-3148-16079197,,,,3148
682,2-gateway-close-chadstone-vic-3148-15228933,,,,3148
683,40-atkinson-street-chadstone-vic-3148-16078388,,,,3148
684,33-swanson-crescent-chadstone-vic-3148-16088383,,,,3148
685,2-11-therese-avenue-mount-waverley-vic-3149-16060186,,,,3149
686,2-47-briggs-street-mount-waverley-vic-3149-16063868,,,,3149
687,54-kemp-avenue-mount-waverley-vic-3149-16080319,,,,3149
688,34-garrisson-drive-glen-waverley-vic-3150-16078539,,,,3150
689,2-burramine-road-glen-waverley-vic-3150-16065822,,,,3150
690,38-kauri-grove-glen-waverley-vic-3150-15889540,,,,3150
691,617-highbury-road-burwood-east-vic-3151-15118457,,,,3151
692,2-62-scoresby-road-bayswater-vic-3153-16075654,,,,3153
693,48-thompson-road-upwey-vic-3158-16069181,,,,3158
694,64-ferguson-street-upwey-vic-3158-16082642,,,,3158
695,39-belmont-avenue-upwey-vic-3158-16061627,,,,3158
696,1-17-sebastopol-street-caulfield-north-vic-3161-16076196,Melton Railway Station (Melton South),10226.94,981.23,3161
697,10-633-inkerman-road-caulfield-north-vic-3161-16085522,Melton Railway Station (Melton South),9961.19,942.14,3161
698,724-inkerman-road-caulfield-north-vic-3161-16088678,Melton Railway Station (Melton South),10787.92,1005.65,3161
699,3-24-park-crescent-caulfield-north-vic-3161-16035184,Melton Railway Station (Melton South),11876.22,1068.14,3161
700,2-74-hawthorn-rd-caulfield-north-vic-3161-16062077,Melton Railway Station (Melton South),10637.91,990.01,3161
701,5-556-dandenong-rd-caulfield-north-vic-3161-16072372,Melton Railway Station (Melton South),10915.68,1047.27,3161
702,3-40-northcote-avenue-caulfield-north-vic-3161-15503694,Melton Railway Station (Melton South),12308.4,1097.32,3161
703,24-orrong-crescent-caulfield-north-vic-3161-16063914,Melton Railway Station (Melton South),9926.75,962.08,3161
704,2-46-orrong-cres-caulfield-north-vic-3161-16085943,Melton Railway Station (Melton South),9791.63,934.37,3161
705,4-14-narong-road-caulfield-north-vic-3161-16075742,Melton Railway Station (Melton South),10487.25,999.87,3161
706,7-237-balaclava-road-caulfield-north-vic-3161-16078540,Melton Railway Station (Melton South),11022.9,987.58,3161
707,5-12-wyuna-rd-caulfield-north-vic-3161-16060765,Melton Railway Station (Melton South),11762.84,1055.81,3161
708,6-359-balaclava-road-caulfield-north-vic-3161-16073003,Melton Railway Station (Melton South),12006.5,1054.27,3161
709,4-273-balaclava-rd-caulfield-north-vic-3161-16013121,Melton Railway Station (Melton South),11379.56,1010.92,3161
710,2-372-orrong-road-caulfield-north-vic-3161-16064315,Melton Railway Station (Melton South),9313.94,916.54,3161
711,105-337-balaclava-road-caulfield-north-vic-3161-16053704,Melton Railway Station (Melton South),11832.86,1040.59,3161
712,8-62-hawthorn-road-caulfield-north-vic-3161-16081715,Melton Railway Station (Melton South),10479.47,979.45,3161
713,18-41-northcote-ave-caulfield-north-vic-3161-16089431,Melton Railway Station (Melton South),12191.61,1103.99,3161
714,7-56-kooyong-road-caulfield-north-vic-3161-16054643,Melton Railway Station (Melton South),10085.82,962.81,3161
715,5-20-kooyong-rd-caulfield-north-vic-3161-16065046,Melton Railway Station (Melton South),10050.06,959.11,3161
716,4-60-eskdale-road-caulfield-north-vic-3161-16075441,Melton Railway Station (Melton South),11790.28,1049.65,3161
717,3-53-wanda-rd-caulfield-north-vic-3161-16087035,Melton Railway Station (Melton South),10171.96,978.31,3161
718,9-20-kooyong-road-caulfield-north-vic-3161-16071029,Melton Railway Station (Melton South),10050.06,959.11,3161
719,3-20-malvern-grove-caulfield-north-vic-3161-16072766,Melton Railway Station (Melton South),11025.16,1026.39,3161
720,4-129-131-kambrook-road-caulfield-north-vic-3161-16064416,Melton Railway Station (Melton South),12592.71,1112.79,3161
721,38-park-crescent-caulfield-north-vic-3161-16084584,Melton Railway Station (Melton South),11512.49,1068.7,3161
722,14-harcourt-ave-caulfield-vic-3162-16076560,Melton Railway Station (Melton South),11495.21,1033.14,3162
723,206-2-cedar-street-caulfield-south-vic-3162-15113111,Melton Railway Station (Melton South),12379.11,1086.39,3162
724,1-rotorua-street-caulfield-south-vic-3162-16053690,Melton Railway Station (Melton South),14488.78,1243.18,3162
725,24-brooklyn-avenue-caulfield-south-vic-3162-16069207,Melton Railway Station (Melton South),13525.67,1194.77,3162
726,1-27-venus-st-caulfield-south-vic-3162-16061113,Melton Railway Station (Melton South),12848.81,1126.64,3162
727,10-urandaline-grove-caulfield-vic-3162-16067602,Melton Railway Station (Melton South),12546.17,1098.57,3162
728,18-214-kambrook-road-caulfield-vic-3162-16065771,Melton Railway Station (Melton South),13340.92,1162.66,3162
729,313-15-bond-street-caulfield-vic-3162-16083470,Melton Railway Station (Melton South),12211.23,1083.75,3162
730,2-193-bambra-road-caulfield-south-vic-3162-16083583,Melton Railway Station (Melton South),13224.03,1141.51,3162
731,68-dover-street-caulfield-south-vic-3162-16074034,Melton Railway Station (Melton South),13950.57,1192.82,3162
732,202-2a-royal-parade-caulfield-south-vic-3162-16086143,Melton Railway Station (Melton South),12135.38,1068.1,3162
733,46-alder-st-caulfield-south-vic-3162-16073205,Melton Railway Station (Melton South),13178.59,1146.52,3162
734,39a-beech-st-caulfield-south-vic-3162-16085959,Melton Railway Station (Melton South),13338.1,1191.55,3162
735,1-12-omar-street-caulfield-south-vic-3162-16085399,Melton Railway Station (Melton South),13021.03,1125.51,3162
736,5-14-olive-street-caulfield-south-vic-3162-16066746,Melton Railway Station (Melton South),12755.67,1123.75,3162
737,2a-stephens-street-caulfield-vic-3162-16083642,Melton Railway Station (Melton South),12594.24,1098.54,3162
738,16-667-glenhuntly-road-caulfield-vic-3162-15930196,Melton Railway Station (Melton South),12024.52,1058.84,3162
739,4-15-howe-street-murrumbeena-vic-3163-16079909,,,,3163
740,1102a-glen-huntly-road-glen-huntly-vic-3163-16088434,Melton Railway Station (Melton South),14058.05,1209.53,3163
741,2-28-shepparson-avenue-carnegie-vic-3163-16088563,,,,3163
742,6-58-leila-road-carnegie-vic-3163-16089254,Melton Railway Station (Melton South),16175.71,1391.43,3163
743,301-18-etna-street-glen-huntly-vic-3163-16068553,Melton Railway Station (Melton South),14245.21,1240.59,3163
744,2-5-gilsland-road-murrumbeena-vic-3163-16088625,,,,3163
745,7-1204-glen-huntly-road-glen-huntly-vic-3163-16064791,Melton Railway Station (Melton South),14422.84,1245.73,3163
746,3-16-oakleigh-road-carnegie-vic-3163-16077422,Melton Railway Station (Melton South),15571.29,1343.08,3163
747,5-2-park-avenue-glen-huntly-vic-3163-16066311,Melton Railway Station (Melton South),15056.54,1300.52,3163
748,9-1264-glen-huntly-road-carnegie-vic-3163-16075104,Melton Railway Station (Melton South),14723.8,1279.04,3163
749,6-19-sydney-street-murrumbeena-vic-3163-16079700,,,,3163
750,7-21-dunoon-st-murrumbeena-vic-3163-16090776,,,,3163
751,2-44-rosstown-road-carnegie-vic-3163-16078450,,,,3163
752,14-hawson-avenue-glen-huntly-vic-3163-16072886,Melton Railway Station (Melton South),14423.68,1249.17,3163
753,r-1134-dandenong-road-carnegie-vic-3163-16038868,,,,3163
754,11-2-belsize-avenue-carnegie-vic-3163-16055916,,,,3163
755,1-1204-glen-huntly-road-glen-huntly-vic-3163-16083529,Melton Railway Station (Melton South),14422.84,1245.73,3163
756,4-3-park-avenue-glen-huntly-vic-3163-16067217,Melton Railway Station (Melton South),14997.56,1304.45,3163
757,3-22-roseberry-grove-glen-huntly-vic-3163-16078525,Melton Railway Station (Melton South),13591.03,1190.5,3163
758,31-foster-ave-glen-huntly-vic-3163-16064783,Melton Railway Station (Melton South),14762.45,1281.68,3163
759,13-25-royal-avenue-glen-huntly-vic-3163-16087887,Melton Railway Station (Melton South),14716.25,1267.98,3163
760,8-24-melbourne-street-murrumbeena-vic-3163-16078538,,,,3163
761,5-64-moonya-road-carnegie-vic-3163-16086569,,,,3163
762,5-20-anzac-street-carnegie-vic-3163-16077592,,,,3163
763,8-27-beena-avenue-carnegie-vic-3163-16069094,,,,3163
764,9-55-blackwood-street-carnegie-vic-3163-16073375,,,,3163
765,353-neerim-rd-carnegie-vic-3163-16077333,,,,3163
766,1-10-roseberry-grove-glen-huntly-vic-3163-16072245,Melton Railway Station (Melton South),13691.51,1202.56,3163
767,76b-oakleigh-road-carnegie-vic-3163-16053547,,,,3163
768,3-27-coorigil-rd-carnegie-vic-3163-16075493,,,,3163
769,6-28-ardyne-street-murrumbeena-vic-3163-16063604,,,,3163
770,10-18-gerald-street-murrumbeena-vic-3163-16063451,,,,3163
771,3-102-truganini-road-carnegie-vic-3163-15350999,,,,3163
772,7-29-31-jersey-parade-carnegie-vic-3163-16076044,,,,3163
773,11-25-27-dunoon-street-murrumbeena-vic-3163-16086107,,,,3163
774,5-34-bute-street-murrumbeena-vic-3163-16085475,,,,3163
775,7-11-truganini-road-carnegie-vic-3163-16089644,,,,3163
776,3-19-truganini-road-carnegie-vic-3163-16071226,,,,3163
777,101-17-murrumbeena-road-murrumbeena-vic-3163-16061406,,,,3163
778,1-12-toward-street-murrumbeena-vic-3163-16058355,,,,3163
779,16-neville-street-bentleigh-east-vic-3165-16061303,,,,3165
780,105-801-centre-road-bentleigh-east-vic-3165-16063308,,,,3165
781,19-valkstone-street-bentleigh-east-vic-3165-16075694,,,,3165
782,872-centre-road-bentleigh-east-vic-3165-16064305,,,,3165
783,10a-mackie-road-bentleigh-east-vic-3165-16066650,,,,3165
784,1-51-browns-rd-bentleigh-east-vic-3165-16063888,,,,3165
785,73a-castlewood-street-bentleigh-east-vic-3165-16089696,,,,3165
786,31-magnolia-avenue-bentleigh-east-vic-3165-16067616,,,,3165
787,2-26-patricia-street-bentleigh-east-vic-3165-16067339,,,,3165
788,46b-wingate-street-bentleigh-east-vic-3165-16071165,,,,3165
789,24-euston-road-hughesdale-vic-3166-15210228,,,,3166
790,1652-dandenong-road-oakleigh-east-vic-3166-16067192,,,,3166
791,16-30-swindon-road-oakleigh-vic-3166-16078014,,,,3166
792,1-22-clapham-road-hughesdale-vic-3166-15657634,,,,3166
793,1-14-bletchley-road-hughesdale-vic-3166-16071580,,,,3166
794,26-austin-street-hughesdale-vic-3166-13441918,,,,3166
795,2-67-euston-road-hughesdale-vic-3166-16060352,,,,3166
796,4-13-elizabeth-street-oakleigh-east-vic-3166-16066381,,,,3166
797,109-6-dalgety-street-oakleigh-vic-3166-16079810,,,,3166
798,41-bishop-street-oakleigh-vic-3166-16081385,,,,3166
799,15-fintonia-street-hughesdale-vic-3166-16081433,,,,3166
800,5-158-kangaroo-road-hughesdale-vic-3166-16059918,,,,3166
801,3-13-state-street-oakleigh-east-vic-3166-16054316,,,,3166
802,1-30-swindon-road-hughesdale-vic-3166-16081742,,,,3166
803,2a-grant-street-oakleigh-vic-3166-16071525,,,,3166
804,2-610-neerim-road-hughesdale-vic-3166-15940344,,,,3166
805,2-52-william-street-oakleigh-vic-3166-16067917,,,,3166
806,1292-north-road-oakleigh-south-vic-3167-16081578,,,,3167
807,2-30-clarendon-avenue-oakleigh-south-vic-3167-16060050,,,,3167
808,25-mimosa-avenue-oakleigh-south-vic-3167-14978035,,,,3167
809,5-washington-drive-oakleigh-south-vic-3167-16089108,,,,3167
810,1-128-moriah-street-clayton-vic-3168-16081488,,,,3168
811,2-17-sarton-road-clayton-vic-3168-14970451,,,,3168
812,4-10-12-lillian-street-clayton-vic-3168-15234232,,,,3168
813,5-265-clayton-road-clayton-vic-3168-16059981,,,,3168
814,2-34-westerfield-drive-notting-hill-vic-3168-16072082,,,,3168
815,2-33-frank-avenue-clayton-vic-3168-14995545,,,,3168
816,3a-maltarra-street-clayton-south-vic-3169-16052876,,,,3169
817,4-main-road-clayton-south-vic-3169-16057923,,,,3169
818,5-bemboka-avenue-clayton-south-vic-3169-16060995,,,,3169
819,39a-wattle-grove-mulgrave-vic-3170-16080168,,,,3170
820,4-woodward-street-springvale-vic-3171-16077724,,,,3171
821,3-16-blissington-street-springvale-vic-3171-16090463,,,,3171
822,35-wareham-street-springvale-vic-3171-16075284,,,,3171
823,3-27-royal-avenue-springvale-vic-3171-16069826,,,,3171
824,53-hillside-street-springvale-vic-3171-16088757,,,,3171
825,2-vella-court-springvale-south-vic-3172-16079155,,,,3172
826,2-12-willow-glen-ct-dingley-village-vic-3172-16086455,,,,3172
827,2-cassia-court-keysborough-vic-3173-16086595,,,,3173
828,242-chandler-road-keysborough-vic-3173-16081963,,,,3173
829,36-beau-vorno-avenue-keysborough-vic-3173-16069684,,,,3173
830,19-somerset-drive-keysborough-vic-3173-16077778,,,,3173
831,15-harrison-drive-noble-park-vic-3174-16077811,,,,3174
832,44-chandler-road-noble-park-vic-3174-16080368,,,,3174
833,10-10-larbert-road-noble-park-vic-3174-16082810,,,,3174
834,32-jeffers-street-noble-park-vic-3174-16088597,,,,3174
835,1559-heatherton-road-dandenong-north-vic-3175-16051481,,,,3175
836,2-24-power-street-dandenong-vic-3175-15185470,,,,3175
837,1-47-oakwood-avenue-dandenong-north-vic-3175-16089665,,,,3175
838,16-174-peel-street-windsor-vic-3181-16080532,Melton Railway Station (Melton South),7600.36,807.86,3181
839,g3-2a-henry-street-windsor-vic-3181-16088449,Melton Railway Station (Melton South),6953.05,703.33,3181
840,8-237-dandenong-road-windsor-vic-3181-16066062,Melton Railway Station (Melton South),8831.87,888.73,3181
841,11-york-street-prahran-vic-3181-15901403,Melton Railway Station (Melton South),7378.82,860.82,3181
842,6-percy-place-prahran-vic-3181-16047983,Melton Railway Station (Melton South),6746.06,808.67,3181
843,817-132-commercial-road-prahran-vic-3181-16065154,Melton Railway Station (Melton South),6434.93,738.74,3181
844,15a-the-avenue-windsor-vic-3181-16082070,Melton Railway Station (Melton South),8816.74,886.08,3181
845,1-8-princes-close-prahran-vic-3181-16065129,Melton Railway Station (Melton South),7086.98,790.56,3181
846,2-227-chapel-street-prahran-vic-3181-16077707,Melton Railway Station (Melton South),7160.07,794.42,3181
847,48-321-chapel-street-prahran-vic-3181-16064313,Melton Railway Station (Melton South),6852.57,773.81,3181
848,7-larnook-street-prahran-vic-3181-16082241,Melton Railway Station (Melton South),8950.66,954.71,3181
849,8-21-irving-avenue-prahran-vic-3181-16051850,Melton Railway Station (Melton South),8954.23,964.49,3181
850,1-29-the-avenue-windsor-vic-3181-16063438,Melton Railway Station (Melton South),7621.12,867.23,3181
851,203-72-high-street-prahran-vic-3181-16064123,Melton Railway Station (Melton South),6425.58,745.44,3181
852,8b-highbury-grove-prahran-vic-3181-15809710,Melton Railway Station (Melton South),8605.51,915.45,3181
853,27-4-victoria-street-windsor-vic-3181-11761425,Melton Railway Station (Melton South),7469.43,894.47,3181
854,1-42-grandview-grove-prahran-vic-3181-16062555,Melton Railway Station (Melton South),8886.08,1006.0,3181
855,12-28-the-avenue-windsor-vic-3181-16078988,Melton Railway Station (Melton South),7676.36,871.65,3181
856,439-111-punt-road-windsor-vic-3181-16055654,Melton Railway Station (Melton South),6122.34,715.06,3181
857,53-duke-street-windsor-vic-3181-16063116,Melton Railway Station (Melton South),7335.44,870.97,3181
858,4-34-clarke-street-prahran-vic-3181-16078572,Melton Railway Station (Melton South),7459.9,832.36,3181
859,2-anchor-place-prahran-vic-3181-16079263,Melton Railway Station (Melton South),7443.11,851.7,3181
860,22-union-street-windsor-vic-3181-16059839,Melton Railway Station (Melton South),7102.53,720.82,3181
861,310-22-chatham-street-prahran-vic-3181-16079412,Melton Railway Station (Melton South),6906.68,783.97,3181
862,3-30-the-avenue-windsor-vic-3181-16035963,Melton Railway Station (Melton South),7657.07,870.1,3181
